timestamp,group,category,attack_type,attack_level,attacked_image_name,attacked_image_path,return_code,extraction_rate_percent,ber,extracted_code
2026-05-20T20:12:16.215622,1024p,Crops,crop,Left_50,Croped_Left_50_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Crops\Croped_Left_50_watermarked_image_1024_1.png,0,50.0,0.184,"['X', 'X', 2, 5, 'X', 'X', 3, 2, 'X', 'X', 4, 5, 'X', 'X', 6, 3]"
2026-05-20T20:12:17.625503,1024p,Crops,crop,Left_75,Croped_Left_75_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Crops\Croped_Left_75_watermarked_image_1024_1.png,0,25.0,0.2708,"['X', 'X', 'X', 5, 'X', 'X', 'X', 2, 'X', 'X', 'X', 5, 'X', 'X', 'X', 3]"
2026-05-20T20:12:19.082593,1024p,Crops,crop,Right_25,Croped_Right_25_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Crops\Croped_Right_25_watermarked_image_1024_1.png,0,75.0,0.0972,"[0, 2, 2, 'X', 6, 4, 3, 'X', 0, 0, 4, 'X', 1, 2, 6, 'X']"
2026-05-20T20:12:20.534161,1024p,Crops,crop,Right_50,Croped_Right_50_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Crops\Croped_Right_50_watermarked_image_1024_1.png,0,50.0,0.184,"[0, 2, 'X', 'X', 6, 4, 'X', 'X', 0, 0, 'X', 'X', 1, 2, 'X', 'X']"
2026-05-20T20:12:21.938685,1024p,Crops,crop,Right_75,Croped_Right_75_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Crops\Croped_Right_75_watermarked_image_1024_1.png,0,25.0,0.2778,"[0, 'X', 'X', 'X', 6, 'X', 'X', 'X', 0, 'X', 'X', 'X', 1, 'X', 'X', 'X']"
2026-05-20T20:12:23.401153,1024p,Crops,crop,Top_25,Croped_Top_25_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Crops\Croped_Top_25_watermarked_image_1024_1.png,0,75.0,0.0972,"['X', 'X', 'X', 'X', 6, 4, 3, 2, 0, 0, 4, 5, 1, 2, 6, 3]"
2026-05-20T20:12:24.835516,1024p,Crops,crop,Top_50,Croped_Top_50_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Crops\Croped_Top_50_watermarked_image_1024_1.png,0,50.0,0.184,"['X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 0, 0, 4, 5, 1, 2, 6, 3]"
2026-05-20T20:12:26.242460,1024p,Crops,crop,Top_75,Croped_Top_75_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Crops\Croped_Top_75_watermarked_image_1024_1.png,0,25.0,0.2778,"['X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 1, 2, 6, 3]"
2026-05-20T20:12:27.735201,1024p,Filters,jpeg,70,Compressed_q70_watermarked_image_1024_1.jpg,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\Compressed_q70_watermarked_image_1024_1.jpg,0,31.25,0.2326,"[0, 2, 'X', 5, 'X', 'X', 'X', 'X', 'X', 'X', 4, 'X', 'X', 2, 'X', 'X']"
2026-05-20T20:12:29.216612,1024p,Filters,jpeg,80,Compressed_q80_watermarked_image_1024_1.jpg,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\Compressed_q80_watermarked_image_1024_1.jpg,0,25.0,0.2569,"[0, 2, 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 4, 'X', 'X', 2, 'X', 'X']"
2026-05-20T20:12:30.687601,1024p,Filters,jpeg,90,Compressed_q90_watermarked_image_1024_1.jpg,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\Compressed_q90_watermarked_image_1024_1.jpg,0,50.0,0.0955,"[0, 2, 2, 'X', 'X', 4, 3, 'X', 'X', 0, 4, 'X', 'X', 2, 'X', 'X']"
2026-05-20T20:12:32.186848,1024p,Filters,gaussian_blur,3,GB_k3_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\GB_k3_watermarked_image_1024_1.png,0,6.25,0.2656,"['X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 3]"
2026-05-20T20:12:33.681138,1024p,Filters,gaussian_blur,5,GB_k5_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\GB_k5_watermarked_image_1024_1.png,0,6.25,0.3906,"['X', 2, 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X']"
2026-05-20T20:12:35.165730,1024p,Filters,gaussian_blur,7,GB_k7_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\GB_k7_watermarked_image_1024_1.png,0,6.25,0.3559,"['X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 0, 'X', 'X', 'X', 'X', 'X', 'X']"
2026-05-20T20:12:36.641515,1024p,Filters,gaussian_noise,0.05,GN_lvl0.05_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\GN_lvl0.05_watermarked_image_1024_1.png,0,100.0,0.0,"[0, 2, 2, 5, 6, 4, 3, 2, 0, 0, 4, 5, 1, 2, 6, 3]"
2026-05-20T20:12:38.132415,1024p,Filters,gaussian_noise,0.1,GN_lvl0.1_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\GN_lvl0.1_watermarked_image_1024_1.png,0,100.0,0.0,"[0, 2, 2, 5, 6, 4, 3, 2, 0, 0, 4, 5, 1, 2, 6, 3]"
2026-05-20T20:12:39.619564,1024p,Filters,gaussian_noise,0.2,GN_lvl0.2_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\GN_lvl0.2_watermarked_image_1024_1.png,0,100.0,0.0,"[0, 2, 2, 5, 6, 4, 3, 2, 0, 0, 4, 5, 1, 2, 6, 3]"
2026-05-20T20:12:41.258824,1024p,Filters,gamma,,Gamma_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\Gamma_watermarked_image_1024_1.png,0,62.5,0.0972,"[0, 2, 2, 5, 6, 4, 3, 2, 'X', 'X', 'X', 5, 'X', 'X', 'X', 3]"
2026-05-20T20:12:42.740506,1024p,Filters,histogram_equalization,,HEQ_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\HEQ_watermarked_image_1024_1.png,0,100.0,0.0,"[0, 2, 2, 5, 6, 4, 3, 2, 0, 0, 4, 5, 1, 2, 6, 3]"
2026-05-20T20:12:44.214422,1024p,Filters,motion_blur,3,MB_k3_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\MB_k3_watermarked_image_1024_1.png,0,68.75,0.1007,"[0, 2, 2, 5, 6, 4, 3, 'X', 'X', 0, 4, 'X', 'X', 2, 6, 'X']"
2026-05-20T20:12:45.706166,1024p,Filters,motion_blur,5,MB_k5_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\MB_k5_watermarked_image_1024_1.png,0,93.75,0.0035,"[0, 2, 2, 5, 6, 4, 3, 'X', 0, 0, 4, 5, 1, 2, 6, 3]"
2026-05-20T20:12:47.185547,1024p,Filters,motion_blur,7,MB_k7_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\MB_k7_watermarked_image_1024_1.png,0,56.25,0.1007,"[0, 2, 2, 'X', 'X', 4, 3, 'X', 'X', 0, 4, 'X', 'X', 2, 6, 'X']"
2026-05-20T20:12:48.707190,1024p,Filters,mean_filter,3,MEAN_k3_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\MEAN_k3_watermarked_image_1024_1.png,0,68.75,0.0885,"[0, 2, 2, 5, 6, 4, 3, 'X', 'X', 0, 4, 'X', 'X', 2, 6, 'X']"
2026-05-20T20:12:50.196512,1024p,Filters,mean_filter,5,MEAN_k5_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\MEAN_k5_watermarked_image_1024_1.png,0,43.75,0.1406,"[0, 2, 'X', 5, 'X', 4, 3, 'X', 'X', 0, 'X', 'X', 'X', 2, 'X', 'X']"
2026-05-20T20:12:51.724758,1024p,Filters,median_filter,3,MF_k3_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\MF_k3_watermarked_image_1024_1.png,0,100.0,0.0,"[0, 2, 2, 5, 6, 4, 3, 2, 0, 0, 4, 5, 1, 2, 6, 3]"
2026-05-20T20:12:53.204491,1024p,Filters,median_filter,5,MF_k5_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\MF_k5_watermarked_image_1024_1.png,0,81.25,0.0556,"[0, 2, 2, 5, 'X', 'X', 3, 2, 0, 'X', 4, 5, 1, 2, 6, 3]"
2026-05-20T20:12:54.685715,1024p,Filters,median_filter,7,MF_k7_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\MF_k7_watermarked_image_1024_1.png,0,12.5,0.2691,"['X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 5, 'X', 'X', 'X', 3]"
2026-05-20T20:12:56.170449,1024p,Filters,sharpening,,SHARP_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\SHARP_watermarked_image_1024_1.png,0,100.0,0.0,"[0, 2, 2, 5, 6, 4, 3, 2, 0, 0, 4, 5, 1, 2, 6, 3]"
2026-05-20T20:12:57.663567,1024p,Filters,salt_pepper,0.05,SaP_p0.05_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\SaP_p0.05_watermarked_image_1024_1.png,0,18.75,0.316,"['X', 'X', 'X', 5, 6, 'X', 'X', 'X', 'X', 'X', 'X', 5, 'X', 'X', 'X', 'X']"
2026-05-20T20:12:59.152790,1024p,Filters,salt_pepper,0.1,SaP_p0.1_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\SaP_p0.1_watermarked_image_1024_1.png,0,6.25,0.3733,"['X', 'X', 'X', 'X', 'X', 4, 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X']"
2026-05-20T20:13:00.648312,1024p,Filters,salt_pepper,0.2,SaP_p0.2_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Filters\SaP_p0.2_watermarked_image_1024_1.png,0,0.0,0.401,"['X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X']"
2026-05-20T20:13:02.127030,1024p,Geometric,horizontal_flip,,HFLIP_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Geometric\HFLIP_watermarked_image_1024_1.png,0,6.25,0.3663,"['X', 'X', 'X', 'X', 'X', 4, 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X']"
2026-05-20T20:13:03.621088,1024p,Geometric,rotation,-10,ROT_-10_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Geometric\ROT_-10_watermarked_image_1024_1.png,0,0.0,0.3316,"['X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X']"
2026-05-20T20:13:05.119001,1024p,Geometric,rotation,10,ROT_10_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Geometric\ROT_10_watermarked_image_1024_1.png,0,12.5,0.3403,"['X', 'X', 'X', 5, 'X', 'X', 'X', 2, 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X']"
2026-05-20T20:13:06.609264,1024p,Geometric,rotation,5,ROT_5_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Geometric\ROT_5_watermarked_image_1024_1.png,0,12.5,0.3906,"['X', 'X', 'X', 5, 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 6, 'X']"
2026-05-20T20:13:08.098166,1024p,Geometric,translation,x2_y2,TRANS_x2_y2_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Geometric\TRANS_x2_y2_watermarked_image_1024_1.png,0,87.5,0.0069,"[0, 2, 2, 5, 6, 4, 3, 2, 'X', 0, 4, 5, 'X', 2, 6, 3]"
2026-05-20T20:13:09.597612,1024p,Geometric,translation,x4_y4,TRANS_x4_y4_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Geometric\TRANS_x4_y4_watermarked_image_1024_1.png,0,18.75,0.2188,"['X', 'X', 'X', 'X', 6, 'X', 3, 'X', 'X', 'X', 4, 'X', 'X', 'X', 'X', 'X']"
2026-05-20T20:13:11.076355,1024p,Resize,resize,110,RESIZE_110_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Resize\RESIZE_110_watermarked_image_1024_1.png,0,100.0,0.0,"[0, 2, 2, 5, 6, 4, 3, 2, 0, 0, 4, 5, 1, 2, 6, 3]"
2026-05-20T20:13:12.566497,1024p,Resize,resize,90,RESIZE_90_watermarked_image_1024_1.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_1\Resize\RESIZE_90_watermarked_image_1024_1.png,0,56.25,0.0486,"['X', 2, 2, 'X', 6, 4, 'X', 'X', 'X', 0, 'X', 5, 'X', 2, 6, 3]"
2026-05-20T20:13:14.049963,1024p,Crops,crop,BothHorizontal_25,Croped_BothHorizontal_25_watermarked_image_1024_2.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_2\Crops\Croped_BothHorizontal_25_watermarked_image_1024_2.png,0,68.75,0.1042,"['X', 2, 2, 'X', 6, 4, 3, 2, 0, 0, 4, 5, 'X', 'X', 6, 'X']"
2026-05-20T20:13:15.504955,1024p,Crops,crop,BothHorizontal_50,Croped_BothHorizontal_50_watermarked_image_1024_2.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_2\Crops\Croped_BothHorizontal_50_watermarked_image_1024_2.png,0,50.0,0.1875,"['X', 'X', 'X', 'X', 6, 4, 3, 2, 0, 0, 4, 5, 'X', 'X', 'X', 'X']"
2026-05-20T20:13:16.951112,1024p,Crops,crop,BothHorizontal_75,Croped_BothHorizontal_75_watermarked_image_1024_2.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_2\Crops\Croped_BothHorizontal_75_watermarked_image_1024_2.png,0,18.75,0.2743,"['X', 'X', 'X', 'X', 'X', 'X', 'X', 2, 'X', 'X', 4, 5, 'X', 'X', 'X', 'X']"
2026-05-20T20:13:18.445026,1024p,Crops,crop,BothVertical_25,Croped_BothVertical_25_watermarked_image_1024_2.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_2\Crops\Croped_BothVertical_25_watermarked_image_1024_2.png,0,87.5,0.0486,"[0, 2, 2, 5, 6, 4, 3, 2, 0, 0, 4, 'X', 'X', 2, 6, 3]"
2026-05-20T20:13:19.885769,1024p,Crops,crop,BothVertical_50,Croped_BothVertical_50_watermarked_image_1024_2.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_2\Crops\Croped_BothVertical_50_watermarked_image_1024_2.png,0,50.0,0.1875,"['X', 2, 2, 'X', 'X', 4, 3, 'X', 'X', 0, 4, 'X', 'X', 2, 6, 'X']"
2026-05-20T20:13:21.293658,1024p,Crops,crop,BothVertical_75,Croped_BothVertical_75_watermarked_image_1024_2.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_2\Crops\Croped_BothVertical_75_watermarked_image_1024_2.png,0,18.75,0.2934,"['X', 2, 'X', 'X', 'X', 'X', 3, 'X', 'X', 'X', 4, 'X', 'X', 'X', 'X', 'X']"
2026-05-20T20:13:22.762508,1024p,Crops,crop,Bottom_25,Croped_Bottom_25_watermarked_image_1024_2.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_2\Crops\Croped_Bottom_25_watermarked_image_1024_2.png,0,75.0,0.0903,"[0, 2, 2, 5, 6, 4, 3, 2, 0, 0, 4, 5, 'X', 'X', 'X', 'X']"
2026-05-20T20:13:24.212330,1024p,Crops,crop,Bottom_50,Croped_Bottom_50_watermarked_image_1024_2.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_2\Crops\Croped_Bottom_50_watermarked_image_1024_2.png,0,50.0,0.184,"[0, 2, 2, 5, 6, 4, 3, 2, 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X']"
2026-05-20T20:13:25.618063,1024p,Crops,crop,Bottom_75,Croped_Bottom_75_watermarked_image_1024_2.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_2\Crops\Croped_Bottom_75_watermarked_image_1024_2.png,0,25.0,0.2708,"[0, 2, 2, 5, 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X']"
2026-05-20T20:13:27.088793,1024p,Crops,crop,Left_25,Croped_Left_25_watermarked_image_1024_2.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_2\Crops\Croped_Left_25_watermarked_image_1024_2.png,0,75.0,0.0903,"['X', 2, 2, 5, 'X', 4, 3, 2, 'X', 0, 4, 5, 'X', 2, 6, 3]"
2026-05-20T20:13:28.562156,1024p,Crops,crop,Left_50,Croped_Left_50_watermarked_image_1024_2.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_2\Crops\Croped_Left_50_watermarked_image_1024_2.png,0,50.0,0.184,"['X', 'X', 2, 5, 'X', 'X', 3, 2, 'X', 'X', 4, 5, 'X', 'X', 6, 3]"
2026-05-20T20:13:29.974680,1024p,Crops,crop,Left_75,Croped_Left_75_watermarked_image_1024_2.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_2\Crops\Croped_Left_75_watermarked_image_1024_2.png,0,25.0,0.2708,"['X', 'X', 'X', 5, 'X', 'X', 'X', 2, 'X', 'X', 'X', 5, 'X', 'X', 'X', 3]"
2026-05-20T20:13:31.449851,1024p,Crops,crop,Right_25,Croped_Right_25_watermarked_image_1024_2.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_2\Crops\Croped_Right_25_watermarked_image_1024_2.png,0,75.0,0.0972,"[0, 2, 2, 'X', 6, 4, 3, 'X', 0, 0, 4, 'X', 1, 2, 6, 'X']"
2026-05-20T20:13:32.893211,1024p,Crops,crop,Right_50,Croped_Right_50_watermarked_image_1024_2.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_2\Crops\Croped_Right_50_watermarked_image_1024_2.png,0,50.0,0.184,"[0, 2, 'X', 'X', 6, 4, 'X', 'X', 0, 0, 'X', 'X', 1, 2, 'X', 'X']"
2026-05-20T20:13:34.292224,1024p,Crops,crop,Right_75,Croped_Right_75_watermarked_image_1024_2.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_2\Crops\Croped_Right_75_watermarked_image_1024_2.png,0,25.0,0.2778,"[0, 'X', 'X', 'X', 6, 'X', 'X', 'X', 0, 'X', 'X', 'X', 1, 'X', 'X', 'X']"
2026-05-20T20:13:35.773140,1024p,Crops,crop,Top_25,Croped_Top_25_watermarked_image_1024_2.png,N:\Desktop\WORKING PAPERS\MVDW-NIKOS-PAPER\Version_22\attacked\1024p\watermarked_image_1024_2\Crops\Croped_Top_25_watermarked_image_1024_2.png,0,75.0,0.0972,"['X', 'X', 'X', 'X', 6, 4, 3, 2, 0, 0, 4, 5, 1, 2, 6, 3]"
